size (cm),weight (g),avg_price (₹),shape_oval,shape_round,color_brown,color_green,color_orange,color_pink,color_purple,color_red,color_yellow,taste_sweet,taste_tangy,fruit_name
0.26501425458756217,-0.4852895220615733,-1.013078296226623,False,False,False,False,False,False,False,False,True,True,False,banana
-0.8334549169293546,-0.6064154938534327,-0.3998603814636366,True,False,False,False,False,False,False,True,False,True,False,strawberry
-0.8962245838731784,-0.6186230386028924,-1.2035672654934229,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.08021891360346894,-0.21753737389009437,0.3386105541871086,False,True,False,True,False,False,False,False,False,True,False,custard apple
-0.33129758137876414,-0.3162828469746114,0.8944208343765386,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.17437341401920461,-0.3892568366991583,-0.3346244330845957,True,False,False,True,False,False,False,False,False,True,False,pear
-0.5352989989461915,-0.5353404555343574,0.7065413030449001,True,False,True,False,False,False,False,False,False,False,True,kiwi
-0.1429885805472927,-0.19230844807454464,0.4534258233342207,False,True,False,True,False,False,False,False,False,True,False,custard apple
-1.1786880851203856,-0.6260832048386731,-1.803737990580601,False,True,False,False,False,False,True,False,False,True,False,grape
-0.6137610826259713,-0.535069176762147,0.8161376963216893,True,False,True,False,False,False,False,False,False,False,True,kiwi
0.029628003548222884,-0.28562834571485746,0.8396226377381438,True,False,False,False,False,False,False,False,True,True,False,mango
-0.20575824749111654,-0.41095913847597526,-0.3450621848252421,True,False,False,True,False,False,False,False,False,True,False,pear
-0.1900658307551605,-0.36050128684487587,-0.5773021610546285,False,True,False,True,False,False,False,False,False,False,False,guava
-1.1786880851203856,-0.6263544836108833,-0.9634989754585517,False,True,False,False,False,False,False,False,False,True,False,blueberry
1.2693289256887428,0.9060993006046023,0.41428425430679605,False,True,True,False,False,False,False,False,False,True,False,coconut
0.9554805909696238,0.8555058095873979,0.40123706463098785,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.5823762491540593,-0.5224547138543723,0.599554347703273,True,False,True,False,False,False,False,False,False,False,True,kiwi
-1.0531487512327378,-0.6119767086837421,-0.7495250647752968,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.22145066422707244,-0.3028545477502059,1.2727893349749768,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.09591133033942485,-0.3801689978301162,-0.050195698151976435,True,False,False,True,False,False,False,False,False,True,False,pear
1.8185635114472012,1.4376700547505121,0.02808743990287287,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.5039141654742796,-0.569521580832844,-1.5662791384808914,True,False,False,False,True,False,False,False,False,False,True,orange
-0.8334549169293546,-0.6191655961473127,-1.2035672654934229,True,False,False,False,False,False,False,True,False,True,False,cherry
0.06101283702013467,-0.47186122283716775,-1.0600481790595326,False,False,False,False,False,False,False,False,True,True,False,banana
-1.1786880851203856,-0.6256762866803578,-1.1017991860221188,False,True,False,False,False,False,False,False,False,True,False,blueberry
1.959795262070805,1.524614901243885,-0.15196377762328067,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.8334549169293546,-0.619572514305628,-1.2192238931043926,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.22145066422707244,-0.26487551964077627,1.0979569933191466,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-1.0531487512327378,-0.6140112994753186,-0.6321003576930229,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.5352989989461915,-0.57074233530779,-1.5688885764160532,True,False,False,False,True,False,False,False,False,False,True,orange
-1.1786880851203856,-0.6262188442247782,-1.7854719250344695,False,True,False,False,False,False,True,False,False,True,False,grape
-0.11160374707538075,-0.3954962484599932,-0.3111394916681408,True,False,False,True,False,False,False,False,False,True,False,pear
1.583177260407862,1.0463504258372818,0.8161376963216893,False,True,True,False,False,False,False,False,False,True,False,coconut
-1.037456334496782,-0.6134687419308983,-0.7495250647752968,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.8962245838731784,-0.6072293301700634,-0.38420375385266675,True,False,False,False,False,False,False,True,False,True,False,strawberry
0.1865521709077824,-0.45653397220729086,-1.093970872216634,False,False,False,False,False,False,False,False,True,True,False,banana
0.3434763382673419,-0.07850700313236088,2.2278436192441387,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
2.5717995147730868,3.082975808205446,2.0425735258476614,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.08021891360346894,-0.28562834571485746,0.972703972431388,True,False,False,False,False,False,False,False,True,True,False,mango
-0.47252933200236774,-0.42221720752269903,0.009821374356741292,False,True,False,False,False,False,False,True,False,True,False,apple
0.04532042028417878,-0.32062330732997474,1.2545232694288453,True,False,False,False,False,False,False,False,True,True,False,mango
-0.394067248322588,-0.42086081366164796,0.1350743952445001,False,True,False,False,False,False,False,True,False,True,False,apple
-0.8805321671372225,-0.6205219900083637,-1.2218333310395544,True,False,False,False,False,False,False,True,False,True,False,cherry
-1.1943805018563416,-0.625947565452568,-0.9295762823014504,False,True,False,False,False,False,False,False,False,True,False,blueberry
-1.0531487512327378,-0.6145538570197392,-0.7156023716181955,False,True,False,False,False,True,False,False,False,True,False,lychee
2.775800932340515,3.122175590789822,1.9929942050795908,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.5039141654742796,-0.43049121007511043,-0.07368063956843138,False,True,False,False,False,False,False,True,False,True,False,apple
-0.8648397504012666,-0.619572514305628,-1.2844598414834338,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.4254520817944998,-0.4108234990898701,0.22640472297515762,False,True,False,False,False,False,False,True,False,True,False,apple
-0.8648397504012666,-0.6187586779889974,-1.2844598414834338,True,False,False,False,False,False,False,True,False,True,False,cherry
2.681646431924779,3.814343378084177,1.9486337601818424,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.2528354976989844,-0.37135243773328436,-0.6190531680172147,False,True,False,True,False,False,False,False,False,False,False,guava
0.12378250396395854,-0.3233360950520769,0.8735453308952456,True,False,False,False,False,False,False,False,True,True,False,mango
1.9284104285988928,1.6011155150071648,-0.11021277066069417,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.8491473336653105,-0.6051947393784868,-0.40768869526912166,True,False,False,False,False,False,False,True,False,True,False,strawberry
-0.8491473336653105,-0.6035670667452255,-0.462486891907516,True,False,False,False,False,False,False,True,False,True,False,strawberry
-1.1943805018563416,-0.6266257623830935,-1.780253049164146,False,True,False,False,False,False,True,False,False,True,False,grape
0.97117300770558,0.9473336739805546,0.33339167831678523,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.6137610826259713,-0.5647742023191653,-1.4723393728150722,True,False,False,False,True,False,False,False,False,False,True,orange
-0.5666838324181034,-0.5243536652598437,0.4690824509451908,True,False,True,False,False,False,False,False,False,False,True,kiwi
-0.4097596650585439,-0.4173341896229153,0.11419889176320704,False,True,False,False,False,False,False,True,False,True,False,apple
-0.8334549169293546,-0.6193012355334179,-1.2479277103911708,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.06452649686751305,-0.28712037896201364,1.335415845418856,True,False,False,False,False,False,False,False,True,True,False,mango
0.2336294211156501,-0.10495668342285651,2.029526336171853,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-1.1943805018563416,-0.6262188442247782,-1.7672058594883377,False,True,False,False,False,False,True,False,False,True,False,grape
1.7244090110314658,1.3325495305190551,-0.03192963260584486,True,False,False,False,True,False,False,False,False,True,False,papaya
0.13947492069991443,-0.09803907473149609,1.7946769220073053,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
1.944102845334849,1.3524885202765058,0.017649688162226146,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.36268241485067604,-0.2830511973788604,0.9544379068852563,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.5980686658900154,-0.5406303915924564,0.4899579544264839,True,False,True,False,False,False,False,False,False,False,True,kiwi
0.28070667132351806,-0.46141699010707465,-0.9948122306804915,False,False,False,False,False,False,False,False,True,True,False,banana
1.0025578411774918,1.0723931879694621,0.4638635750748674,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.5823762491540593,-0.5674869900412675,-1.5506225108699214,True,False,False,False,True,False,False,False,False,False,True,orange
0.1865521709077824,-0.2697585375405601,1.2258194521420673,True,False,False,False,False,False,False,False,True,True,False,mango
-0.34698999811472003,-0.36782581369455164,-0.3581093745010503,False,True,False,True,False,False,False,False,False,False,False,guava
-0.0017568299236891893,-0.28047404904286344,1.1423174382168948,True,False,False,False,False,False,False,False,True,True,False,mango
-1.1786880851203856,-0.6266257623830935,-1.7854719250344695,False,True,False,False,False,False,True,False,False,True,False,grape
-0.2999127479068522,-0.30353274468073144,0.8291848859974975,False,True,False,False,False,False,False,True,False,True,False,pomegranate
0.3591687550032978,-0.4561270540489755,-0.9400140340420969,False,False,False,False,False,False,False,False,True,True,False,banana
0.7985564236100643,1.0072862826390114,0.10376114002256068,True,False,True,False,False,False,False,False,False,False,True,pineapple
-1.1786880851203856,-0.6260832048386731,-1.8089568664509244,False,True,False,False,False,False,True,False,False,True,False,grape
0.249321837851606,-0.1300499698523011,2.152169919124451,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-0.9119170006091344,-0.6056016575368022,-0.41029813320428316,True,False,False,False,False,False,False,True,False,True,False,strawberry
1.8185635114472012,1.2628308860610307,-0.1650109672990889,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.2842203311708963,-0.301769432661365,1.3562913489001496,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.17437341401920461,-0.28996880607022085,1.1370985623465715,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.08021891360346894,-0.38884991854084305,-0.3737660021120204,True,False,False,True,False,False,False,False,False,True,False,pear
-1.1943805018563416,-0.6263544836108833,-0.9113102167553188,False,True,False,False,False,False,False,False,False,True,False,blueberry
-0.8648397504012666,-0.6193012355334179,-1.2844598414834338,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.34698999811472003,-0.2753197523708694,1.1866778831146427,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.33129758137876414,-0.35480443262846145,-0.41551700907460654,False,True,False,True,False,False,False,False,False,False,False,guava
1.4733303432561704,1.1294973695197117,0.44298807159357434,False,True,True,False,False,False,False,False,False,True,False,coconut
-0.5352989989461915,-0.5594842662610662,-1.5506225108699214,True,False,False,False,True,False,False,False,False,False,True,orange
0.17085975417182622,-0.055990865038913276,1.505029311204363,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-0.7706852499855308,-0.5647742023191653,-0.15457321555844217,False,True,False,False,False,False,True,False,False,False,True,plum
0.31209150479542985,-0.06250155557195837,2.1260755397728346,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-0.8491473336653105,-0.6198437930778382,-1.3236014105108584,True,False,False,False,False,False,False,True,False,True,False,cherry
-1.068841167968694,-0.6131974631586881,-0.8043232614136914,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.9119170006091344,-0.6087213634172196,-0.45726801603719286,True,False,False,False,False,False,False,True,False,True,False,strawberry
1.8028710947112456,1.4548962567858608,0.03852519164351959,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.33129758137876414,-0.27016545569887535,1.387604604122089,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.7549928332495749,-0.5712848928522103,-0.3215772434087875,False,True,False,False,False,False,True,False,False,False,True,plum
-0.04883408013155688,-0.40594048119008636,-0.06063344989262316,True,False,False,True,False,False,False,False,False,True,False,pear
-0.33129758137876414,-0.3027189083641008,0.8213565721920126,False,True,False,False,False,False,False,True,False,True,False,pomegranate
0.17085975417182622,-0.4791857496868435,-1.0835331204759873,False,False,False,False,False,False,False,False,True,True,False,banana
-1.1943805018563416,-0.6262188442247782,-1.780253049164146,False,True,False,False,False,False,True,False,False,True,False,grape
-0.707915583041707,-0.5630108902997989,-0.20415253632651356,False,True,False,False,False,False,True,False,False,False,True,plum
0.249321837851606,-0.4863746371504141,-1.0417821135134009,False,False,False,False,False,False,False,False,True,True,False,banana
1.536100010199994,1.5099658475445337,-0.0006163773839050607,True,False,False,False,True,False,False,False,False,True,False,papaya
-1.037456334496782,-0.6140112994753186,-0.6425381094336696,False,True,False,False,False,True,False,False,False,True,False,lychee
-1.037456334496782,-0.6114341511393216,-0.8669497718575708,False,True,False,False,False,True,False,False,False,True,False,lychee
-1.0531487512327378,-0.6140112994753186,-0.7912760717378832,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.7863776667214868,-0.5689790232884235,-0.3711565641768585,False,True,False,False,False,False,True,False,False,False,True,plum
-0.2685279144349403,-0.28101660658728383,1.2545232694288453,False,True,False,False,False,False,False,True,False,True,False,pomegranate
1.6145620938797738,0.8601175487149716,0.44559750952873584,False,True,True,False,False,False,False,False,False,True,False,coconut
0.07670525375609057,-0.30868704135272546,1.030111607004944,True,False,False,False,False,False,False,False,True,True,False,mango
-0.9119170006091344,-0.6190299567612076,-1.245318272456009,True,False,False,False,False,False,False,True,False,True,False,cherry
1.5517924269359502,0.9542512826719148,0.3725332473442099,False,True,True,False,False,False,False,False,False,True,False,coconut
-1.2100729185922974,-0.6264901229969885,-1.7724247353586613,False,True,False,False,False,False,True,False,False,True,False,grape
-1.021763917760826,-0.6138756600892136,-0.8695592097927325,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.33129758137876414,-0.3723019134360201,-0.3398433089549187,False,True,False,True,False,False,False,False,False,False,False,guava
-0.033141663395600984,-0.23557741224207338,0.20813865742902643,False,True,False,True,False,False,False,False,False,True,False,custard apple
1.2065592587449192,0.9801584054179903,0.3594860576684017,False,True,True,False,False,False,False,False,False,True,False,coconut
0.2336294211156501,-0.13493298775208487,1.7738014185260125,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
1.0025578411774918,0.9096259246433352,0.32817280244646185,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.6608383328338391,-0.5714205322383155,-0.1702298431694119,False,True,False,False,False,False,True,False,False,False,True,plum
-0.12729616381133677,-0.3854589338882154,-0.25634129502974645,True,False,False,True,False,False,False,False,False,True,False,pear
-0.5509914156821475,-0.5251675015764744,0.649133668471344,True,False,True,False,False,False,False,False,False,False,True,kiwi
2.6345691817169103,3.482298160898878,2.105200036291541,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.48822174873832364,-0.5650454810913755,-1.5741074522863763,True,False,False,False,True,False,False,False,False,False,True,orange
0.029628003548222884,-0.3236073738242871,1.1083947450597935,True,False,False,False,False,False,False,False,True,True,False,mango
-0.5980686658900154,-0.5274733711402612,0.7639489376184564,True,False,True,False,False,False,False,False,False,False,True,kiwi
0.8142488403460205,0.9345835716866745,0.53170896138907,True,False,True,False,False,False,False,False,False,False,True,pineapple
1.0496350913853598,1.100470540893219,0.5264900855187467,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.8648397504012666,-0.6184873992167872,-1.334039162251505,True,False,False,False,False,False,False,True,False,True,False,cherry
0.029628003548222884,-0.30149815388915485,1.2388666418178755,True,False,False,False,False,False,False,False,True,True,False,mango
1.7244090110314658,0.8601175487149716,0.3386105541871086,False,True,True,False,False,False,False,False,False,True,False,coconut
-0.1900658307551605,-0.2795245733401277,0.787433879034911,False,True,False,False,False,False,False,True,False,True,False,pomegranate
0.2022445876437383,-0.06521434329406049,1.5624369457779195,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
0.013935586812266707,-0.37406522545538645,-0.30070173992749405,True,False,False,True,False,False,False,False,False,True,False,pear
0.013935586812266707,-0.19651326904380295,0.5290995234539085,False,True,False,True,False,False,False,False,False,True,False,custard apple
0.12378250396395854,-0.04364768090334861,1.7216126598227797,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
2.8385705992843384,3.79291235507957,1.6720333390547084,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.9119170006091344,-0.6191655961473127,-1.3105542208350502,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.8805321671372225,-0.6084500846450094,-0.5825210369249517,True,False,False,False,False,False,False,True,False,True,False,strawberry
-0.22145066422707244,-0.32523504645754836,0.7717772514239413,False,True,False,False,False,False,False,True,False,True,False,pomegranate
1.3791758428404344,1.0276321905547774,0.7326356823965167,False,True,True,False,False,False,False,False,False,True,False,coconut
0.3434763382673419,-0.07769316681573021,1.7137843460172946,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
0.8142488403460205,0.9523523312664436,0.2524991023267741,True,False,True,False,False,False,False,False,False,False,True,pineapple
-1.1943805018563416,-0.6270326805414088,-1.7672058594883377,False,True,False,False,False,False,True,False,False,True,False,grape
-0.2528354976989844,-0.2643329620963559,1.3693385385759578,False,True,False,False,False,False,False,True,False,True,False,pomegranate
0.28070667132351806,-0.0859671693681417,1.9929942050795908,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
0.29639908805947396,-0.061145161710907316,1.9773375774686204,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-0.6765307495697951,-0.5673513506551623,-0.30070173992749405,False,True,False,False,False,False,True,False,False,False,True,plum
-0.04883408013155688,-0.242766299705644,0.4534258233342207,False,True,False,True,False,False,False,False,False,True,False,custard apple
-0.5039141654742796,-0.5228616320126875,0.44037863365841245,True,False,True,False,False,False,False,False,False,False,True,kiwi
-0.22145066422707244,-0.3047534991556774,0.8265754480623356,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.1900658307551605,-0.3679614530806567,-0.3450621848252421,True,False,False,True,False,False,False,False,False,True,False,pear
0.28070667132351806,-0.47389581362874433,-0.9817650410046833,False,False,False,False,False,False,False,False,True,True,False,banana
0.9084033407617561,0.8382796075520493,0.43255031985292763,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.2999127479068522,-0.29729333291989657,1.066643738097207,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.017449246659645087,-0.36538430474465966,-0.3398433089549187,True,False,False,True,False,False,False,False,False,True,False,pear
0.07670525375609057,-0.051107847139129435,1.9251488187653873,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
1.6616393440876416,1.13397346926118,0.5056145820374536,False,True,True,False,False,False,False,False,False,True,False,coconut
-0.47252933200236774,-0.4247943558586961,0.017649688162226146,False,True,False,False,False,False,False,True,False,True,False,apple
-0.2999127479068522,-0.31506209249966544,0.8291848859974975,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.1900658307551605,-0.23164387004502535,0.5369278372593934,False,True,False,True,False,False,False,False,False,True,False,custard apple
-0.2528354976989844,-0.3481581027093113,-0.3372338710197572,False,True,False,True,False,False,False,False,False,False,False,guava
1.5517924269359502,1.2833124333629018,0.09593282621707545,True,False,False,False,True,False,False,False,False,True,False,papaya
-1.1943805018563416,-0.6256762866803578,-1.7619869836180144,False,True,False,False,False,False,True,False,False,True,False,grape
-0.5509914156821475,-0.5388670795730901,0.4743013268155138,True,False,True,False,False,False,False,False,False,False,True,kiwi
1.536100010199994,1.1488938017327417,0.34904830592775493,False,True,True,False,False,False,False,False,False,True,False,coconut
-0.47252933200236774,-0.43930777017194234,0.09071395034675246,False,True,False,False,False,False,False,True,False,True,False,apple
-0.15868099728324872,-0.27898201579570725,1.0718626139675302,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-1.1786880851203856,-0.6256762866803578,-1.7619869836180144,False,True,False,False,False,False,True,False,False,True,False,grape
1.285021342424699,0.8643223696842298,0.7691678134887798,False,True,True,False,False,False,False,False,False,True,False,coconut
-0.8648397504012666,-0.6077718877144839,-0.40246981939879833,True,False,False,False,False,False,False,True,False,True,False,strawberry
-0.44114449853045584,-0.41570651698965394,-0.08933726717940109,False,True,False,False,False,False,False,True,False,True,False,apple
-0.11160374707538075,-0.37840568581074985,-0.3137489296033023,True,False,False,True,False,False,False,False,False,True,False,pear
2.3364132637337476,3.7834175980522127,2.1417321673838043,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.5823762491540593,-0.5650454810913755,-1.5741074522863763,True,False,False,False,True,False,False,False,False,False,True,orange
0.3591687550032978,-0.45978931747381335,-0.9295762823014504,False,False,False,False,False,False,False,False,True,True,False,banana
2.5874919315090428,3.7621222144337114,2.175654860540906,False,True,False,True,False,False,False,False,False,True,False,watermelon
-0.8805321671372225,-0.6077718877144839,-0.3398433089549187,True,False,False,False,False,False,False,True,False,True,False,strawberry
-0.033141663395600984,-0.37962644028569575,-0.24068466741877634,True,False,False,True,False,False,False,False,False,True,False,pear
-0.22145066422707244,-0.34476711805668364,-0.5668644093139817,False,True,False,True,False,False,False,False,False,False,False,guava
-0.8491473336653105,-0.6203863506222587,-1.3079447828998887,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.9119170006091344,-0.6070936907839584,-0.5851304748601134,True,False,False,False,False,False,False,True,False,True,False,strawberry
2.665954015188823,3.335265066360943,2.1495604811892894,False,True,False,True,False,False,False,False,False,True,False,watermelon
1.1124047583291834,0.9972489680672335,0.45864469920454404,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.8334549169293546,-0.6197081536917332,-1.187910637882453,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.08021891360346894,-0.23557741224207338,0.07244788480062088,False,True,False,True,False,False,False,False,False,True,False,custard apple
-0.6137610826259713,-0.5673513506551623,-1.5767168902215378,True,False,False,False,True,False,False,False,False,False,True,orange
-0.7236079997776629,-0.5602981025776969,-0.3346244330845957,False,True,False,False,False,False,True,False,False,False,True,plum
-1.037456334496782,-0.6112985117532166,-0.6138342921468914,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.5509914156821475,-0.536289931237093,0.6230392891197275,True,False,True,False,False,False,False,False,False,False,True,kiwi
-0.5196065822102356,-0.5712848928522103,-1.5480130729347599,True,False,False,False,True,False,False,False,False,False,True,orange
0.3434763382673419,-0.4763373225786363,-0.9504517857827435,False,False,False,False,False,False,False,False,True,True,False,banana
-0.2685279144349403,-0.30814448380830506,0.9466095930797714,False,True,False,False,False,False,False,True,False,True,False,pomegranate
0.3434763382673419,-0.10034494429528287,1.8442562427753766,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-1.068841167968694,-0.6114341511393216,-0.8486837063114394,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.7393004165136188,-0.5586704299444355,-0.06063344989262316,False,True,False,False,False,False,True,False,False,False,True,plum
-0.8334549169293546,-0.606686772625643,-0.5068473368052641,True,False,False,False,False,False,False,True,False,True,False,strawberry
1.6302545106157298,1.2754453489688053,0.048962943384165944,True,False,False,False,True,False,False,False,False,True,False,papaya
1.645946927351686,1.522173392293993,0.17160652633676327,True,False,False,False,True,False,False,False,False,True,False,papaya
1.849948344919113,1.5179685713247348,-0.11543164653101752,True,False,False,False,True,False,False,False,False,True,False,papaya
-0.15868099728324872,-0.370945519574969,-0.35289049863072697,False,True,False,True,False,False,False,False,False,False,False,guava
-0.707915583041707,-0.5646385629330601,-0.15979209142876555,False,True,False,False,False,False,True,False,False,False,True,plum
1.1124047583291834,0.9694428939156868,0.3855804370200181,True,False,True,False,False,False,False,False,False,False,True,pineapple
0.06101283702013467,-0.3268627190908096,1.2780082108453004,True,False,False,False,False,False,False,False,True,True,False,mango
-1.068841167968694,-0.6138756600892136,-0.6216626059523763,False,True,False,False,False,True,False,False,False,True,False,lychee
-0.11160374707538075,-0.3841025400271644,-0.29548286405717106,True,False,False,True,False,False,False,False,False,True,False,pear
1.6930241775595534,1.062084594625474,0.3751426852793714,False,True,True,False,False,False,False,False,False,True,False,coconut
-0.36268241485067604,-0.347886823937101,-0.4729246436481628,False,True,False,True,False,False,False,False,False,False,False,guava
-0.11160374707538075,-0.3975308392515698,-0.3215772434087875,True,False,False,True,False,False,False,False,False,True,False,pear
2.901340266228162,3.3531694653268174,1.6067973906756672,False,True,False,True,False,False,False,False,False,True,False,watermelon
1.3477910093685226,0.9918233926230292,0.4925673923616454,False,True,True,False,False,False,False,False,False,True,False,coconut
0.2022445876437383,-0.08406821796267017,2.1495604811892894,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
2.242258763318012,3.5430646058739654,1.899054439413771,False,True,False,True,False,False,False,False,False,True,False,watermelon
-1.0531487512327378,-0.6148251357919493,-0.8382459545707929,False,True,False,False,False,True,False,False,False,True,False,lychee
0.10809008722800265,-0.46399413844307164,-1.0026405444859763,False,False,False,False,False,False,False,False,True,True,False,banana
-0.5980686658900154,-0.5312712739512042,0.7535111858778097,True,False,True,False,False,False,False,False,False,False,True,kiwi
-1.1943805018563416,-0.6266257623830935,-1.062657616994694,False,True,False,False,False,False,False,False,False,True,False,blueberry
-0.22145066422707244,-0.28888369098138,0.8265754480623356,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-1.1943805018563416,-0.625947565452568,-1.801128552645439,False,True,False,False,False,False,True,False,False,True,False,grape
-0.34698999811472003,-0.2774899825485511,1.152755189957541,False,True,False,False,False,False,False,True,False,True,False,pomegranate
-0.1429885805472927,-0.3698604044861282,-0.6033965404062449,False,True,False,True,False,False,False,False,False,False,False,guava
1.6145620938797738,0.9199345179873232,0.6987129892394154,False,True,True,False,False,False,False,False,False,True,False,coconut
2.3677980972056596,3.603152853918527,1.7790202943963356,False,True,False,True,False,False,False,False,False,True,False,watermelon
0.10809008722800265,-0.06372231004690429,2.0791056569399244,True,False,False,False,False,True,False,False,False,True,False,dragon fruit
-0.04883408013155688,-0.37908388274127536,-0.22763747774296814,True,False,False,True,False,False,False,False,False,True,False,pear
1.285021342424699,1.0460791470650717,0.3386105541871086,False,True,True,False,False,False,False,False,False,True,False,coconut
2.446260180885439,3.1183776879788794,1.7972863599424675,False,True,False,True,False,False,False,False,False,True,False,watermelon
0.09239767049204647,-0.48366184942831203,-0.9948122306804915,False,False,False,False,False,False,False,False,True,True,False,banana
-0.11160374707538075,-0.3724375528221252,-0.3372338710197572,True,False,False,True,False,False,False,False,False,True,False,pear
-0.20575824749111654,-0.3792195221273805,-0.37898487798234354,True,False,False,True,False,False,False,False,False,True,False,pear
0.3748611717392537,-0.46168826887928477,-1.086142558411149,False,False,False,False,False,False,False,False,True,True,False,banana
-0.5196065822102356,-0.5676226294273725,-1.5114809418424968,True,False,False,False,True,False,False,False,False,False,True,orange
0.29639908805947396,-0.4664356473929635,-0.9556706616530668,False,False,False,False,False,False,False,False,True,True,False,banana
-0.8805321671372225,-0.6209289081666791,-1.2296616448450395,True,False,False,False,False,False,False,True,False,True,False,cherry
-0.2999127479068522,-0.382474867393903,-0.4964095850646175,False,True,False,True,False,False,False,False,False,False,False,guava
0.7828640068741084,1.0220709757244677,0.4951768302968072,True,False,True,False,False,False,False,False,False,False,True,pineapple
-0.04883408013155688,-0.3794908008995907,-0.2145902880671599,True,False,False,True,False,False,False,False,False,True,False,pear
-1.1786880851203856,-0.625811926066463,-1.8089568664509244,False,True,False,False,False,False,True,False,False,True,False,grape
-0.5509914156821475,-0.5632821690720091,-1.5140903797776586,True,False,False,False,True,False,False,False,False,False,True,orange
-0.33129758137876414,-0.44703921517993345,0.11680832969836889,False,True,False,False,False,False,False,True,False,True,False,apple
-0.8962245838731784,-0.6081788058727992,-0.4598774539723546,True,False,False,False,False,False,False,True,False,True,False,strawberry
-0.15868099728324872,-0.3676901743084465,-0.39464150559331346,False,True,False,True,False,False,False,False,False,False,False,guava
-0.08021891360346894,-0.21753737389009437,0.2551085402619359,False,True,False,True,False,False,False,False,False,True,False,custard apple
-0.8648397504012666,-0.6064154938534327,-0.3607188124362122,True,False,False,False,False,False,False,True,False,True,False,strawberry
0.29639908805947396,-0.48556080083378345,-1.078314244605664,False,False,False,False,False,False,False,False,True,True,False,banana
-1.2100729185922974,-0.625947565452568,-1.7880813629696308,False,True,False,False,False,False,True,False,False,True,False,grape
-1.021763917760826,-0.6133331025447931,-0.705164619877549,False,True,False,False,False,True,False,False,False,True,False,lychee
